ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_L438P_1	TPM_L438P_2	TPM_Control_1	TPM_Control_2	TPM_Control_3	TPM_Control_4	TPM_Control_5	TPM_Control_6
ENSG00000159202	0.125394725874085	7.28431897774046	0.913651074995369	0.386705085971135	0.853916448089562	-6.62954485737336	UBE2Z	ubiquitin conjugating enzyme E2 Z [Source:HGNC Symbol;Acc:HGNC:25847]	17	48908398	48929056	protein_coding	65264	6.68284724575384	6.40609217098494	6.37255248149559	6.24745558007023	6.36653024461506	6.35219717555843	6.06427686741454	6.36594090765081
ENSG00000159208	0.0160956429504373	1.52965743817654	0.0460487672410897	0.964361590202836	0.992950563092532	-6.15857668220215	CIART	circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200]	1	150282543	150287093	protein_coding	148523	2.26478261393376	2.2547170840732	1.85277832124166	2.71717563530991	1.50924941138244	1.37077025260776	2.08202024712381	2.21831000676065
ENSG00000159210	-0.179946418036504	5.5811114572784	-1.92134982361987	0.0896543813430867	0.820111711728151	-5.34028778437618	SNF8	SNF8 subunit of ESCRT-II [Source:HGNC Symbol;Acc:HGNC:17028]	17	48929316	48944842	protein_coding	11267	6.08557812990133	6.19611063887723	6.2724819483949	6.1646104751703	5.97870425936489	5.91035097829136	6.27842572441409	6.13267665167079
ENSG00000159212	-0.344553598136676	5.9850759639677	-0.97330637362215	0.358278698493647	0.847001880707804	-6.55038716628922	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	21	34668994	34718227	protein_coding	54102	4.52605747795109	4.01437404074873	4.10393214523233	4.27312413063957	5.29222469516472	5.088408090823	4.98498141302997	4.44236928846362
ENSG00000159214	-0.408760496182552	1.57661192383404	-1.10791853242568	0.299008837563321	0.833901300452682	-5.51368103150578	CCDC24	coiled-coil domain containing 24 [Source:HGNC Symbol;Acc:HGNC:28688]	1	43991359	43996529	protein_coding	149473	1.46111570313106	1.99052470983087	1.61519121174512	2.07534779006884	1.59288323463011	1.9669907502758	1.65163818180367	2.70131372653807
ENSG00000159216	0.666832080782218	4.67486711459986	1.35674896733157	0.211216194097751	0.820667422439618	-6.03996817280475	RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	21	34787801	36004667	protein_coding	861	3.92692055097438	3.40934857120013	3.10984627969123	3.77204979982642	3.70386072787947	2.24007706664041	2.533858335486	2.08881426793312
ENSG00000159217	-0.987929965007103	3.01820632483568	-0.669210049732914	0.52184971478564	0.884061125480465	-6.09096284851494	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]	17	48997225	49056145	protein_coding	10642	1.35283930014458	1.00865826963712	0.554263686826343	1.80391349672228	3.62059872608868	0.950198886822331	1.21791932239244	2.34147402617379
ENSG00000159228	-0.215889952363491	4.4001395144259	-1.12220550272317	0.29322921169559	0.833901300452682	-6.17542522045108	CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	21	36069941	36073166	protein_coding	873	4.69215214697037	5.09096806258025	5.25231653241349	4.78905922840774	4.43637474907705	4.78013542156947	5.27662429160743	5.2259080525977
ENSG00000159231	-0.520196574909658	-1.51258527088528	-0.599810579272083	0.564666147926147	0.897107596175508	-5.33835817946699	CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]	21	36135079	36146566	protein_coding	874	0.690668288105639	0.310341284075424	0.476651276544885	1.227058375433	0.310769374867477	1.03844180071056	0.837983596432669	0.245347187196001
ENSG00000159239	-0.5054900862817	-1.24205637605222	-0.856721897123495	0.415679402970673	0.865077189499269	-5.21855544870679		novel protein	2	74393836	74421662	protein_coding	NA	0.0589495491241077	0.137527131293815	0.0858026173149523	0.129267188432544	0.0479054720012463	0.215595355827448	0.179110989295514	0.149153988974724
ENSG00000159256	0.114986350905274	5.07115310999826	0.743985739687541	0.477444206617676	0.87484629846971	-6.69644602774046	MORC3	MORC family CW-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:23572]	21	36320189	36386148	protein_coding	23515	4.13669497814171	4.0295085428809	3.85327132425837	3.93800305994798	3.25398956868255	4.28949890367417	3.62316289649158	3.69095775341495
ENSG00000159259	-0.520946103093611	4.64424298191251	-1.94080532474826	0.0869713731859854	0.820111711728151	-5.11372291765518	CHAF1B	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]	21	36385354	36419015	protein_coding	8208	2.95632843353148	3.1568069075801	2.99475113588976	3.33223001097962	3.36697958365104	3.13245707920544	4.08067991751198	3.33207372442143
ENSG00000159261	0.899009026412021	0.391456143422533	2.04762517410863	0.073560358783329	0.820111711728151	-4.23782520727327	CLDN14	claudin 14 [Source:HGNC Symbol;Acc:HGNC:2035]	21	36460616	36576569	protein_coding	23562	1.85737314424366	1.57459855263775	1.05039442729769	1.20146198204395	0.416820289713724	2.02173377571947	1.38047845092055	0.989596817782896
ENSG00000159267	-0.0365326889771467	4.32119455476895	-0.185745395216317	0.857109809722648	0.972760736511347	-6.81221348209306	HLCS	holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]	21	36748626	36990236	protein_coding	3141	3.57745166926752	2.88543653062921	3.37144330298984	3.09503676297473	3.35292176516556	3.0253639074504	2.62708499239921	3.35141250228898
ENSG00000159289	-1.56242940095382	-2.40940178482032	-1.57966095583829	0.15152615166803	0.820111711728151	-4.40136435536612	GOLGA6A	golgin A6 family member A [Source:HGNC Symbol;Acc:HGNC:13567]	15	74069857	74082550	protein_coding	342096	0.390078822570773	0.0304632135804368	0.147559392529598	0.234654594935889	0.215221334247742	0.0805457904561464	0.161588473475067	0.0800722810799498
ENSG00000159307	-0.0544870062057889	-1.48478885193639	-0.101324827468162	0.921700983635897	0.986334175373641	-5.57169790803001	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]	22	43197280	43343375	protein_coding	80274	0.0861125258789774	0.0485096299771385	0.102116557221252	0.160503320716394	0.0369407354649453	0.0217000236260334	0.065941726568743	0.063069378367606
ENSG00000159322	-0.105167447423752	6.73441802928365	-0.802918452827348	0.444433828772195	0.868290449604175	-6.73467741430157	ADPGK	ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]	15	72751294	72785846	protein_coding	83440	6.0790323093148	6.11142701825322	6.06014401418881	6.05231994026247	5.77931522576168	6.40128207127841	5.99087489748889	6.01226034717569
ENSG00000159335	0.157858703335901	5.89230225475242	0.495519238343383	0.633179856478244	0.920444906030921	-6.93194171438933	PTMS	parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]	12	6765516	6770952	protein_coding	5763	6.83235923255575	6.38459211466163	7.30533353956482	5.95458338938079	5.66469462109879	6.69013542960507	6.53621608034161	6.16691024785787
ENSG00000159339	-0.621297715354029	-0.260043931679195	-0.620640548231235	0.551516403706467	0.893461623695128	-5.59792735085774	PADI4	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	1	17308195	17364004	protein_coding	23569	1.03524312874394	0.740517461561715	0.493707786549126	2.3866200457033	0.397249868381901	0.564128388748863	0.976287374360523	0.987048674833855
ENSG00000159346	0.027968221433361	6.46149517208559	0.299673355976161	0.771804141367947	0.952656461246391	-7.02969766802696	ADIPOR1	adiponectin receptor 1 [Source:HGNC Symbol;Acc:HGNC:24040]	1	202940090	202958572	protein_coding	51094	6.10604304212034	6.05130607820413	6.13642411121179	6.10025378560881	5.64850527765742	5.73071809298981	5.90163134239476	5.86429432415089
ENSG00000159348	0.0306453160355233	3.82708012421094	0.226035871301116	0.826648087599535	0.967939448845798	-6.67456955769317	CYB5R1	cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397]	1	202961118	202967277	protein_coding	51706	3.92539032082561	3.95870804835079	4.18242001874584	3.89285076919312	3.66625008294254	3.5823428344931	3.64434835336434	3.78385441456047
ENSG00000159352	-0.0284940631364741	6.88692184689923	-0.358785522701604	0.728723348379986	0.9426059063083	-7.00828811613064	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]	1	151254709	151267479	protein_coding	5710	6.98469056558509	7.06986902658745	7.10062717781235	7.01244675659848	6.57281218209874	6.82508584479269	6.89690566212397	6.95546225489188
ENSG00000159363	-0.0387272676205406	4.73326314680779	-0.19411726968768	0.850757461976239	0.97167853590935	-6.89607738883989	ATP13A2	ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]	1	16985958	17011928	protein_coding	23400	3.641301166314	3.67795524497672	4.28031987371275	3.68975672425538	3.52364299560666	3.89487867042465	3.72391345792932	3.52914153327311
ENSG00000159374	0.506132708280474	-1.46013551686208	0.750656573324015	0.473628901111837	0.874240037636488	-5.32406768553182	M1AP	meiosis 1 associated protein [Source:HGNC Symbol;Acc:HGNC:25183]	2	74557883	74648350	protein_coding	130951	0.467041533555089	0.45330053309246	0.289559471326934	0.505079947860443	0.199047237863254	0.61982052319138	0.270658106392874	0.0953870636787042
ENSG00000159377	-0.0669068997018814	7.38127868519384	-0.760098885503817	0.468262673090618	0.873628811622014	-6.76052231736917	PSMB4	proteasome 20S subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:9541]	1	151399556	151401941	protein_coding	5692	8.18582592435266	8.26013303523588	8.26271106408567	8.15687499836461	7.98862600083384	8.07291963322774	8.15519588876166	8.2541910914251
ENSG00000159388	0.400885380057442	7.72042848540367	1.33760577974246	0.216710368444824	0.820667422439618	-6.14173704633088	BTG2	BTG anti-proliferation factor 2 [Source:HGNC Symbol;Acc:HGNC:1131]	1	203305491	203309602	protein_coding	7832	7.62252553151509	6.9917288990538	7.24472550780171	7.10548831154701	5.81700670619137	6.48167745723717	5.90398188518721	7.01867876810776
ENSG00000159399	0.231583445961524	7.54871062187795	1.84577393109565	0.10084349803614	0.820111711728151	-5.47355280928156	HK2	hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923]	2	74834079	74893359	protein_coding	3099	5.74893349341166	5.74341778159013	5.50834808501876	5.64721681056937	4.87949983431098	5.04123938951017	5.55621360818341	5.44525930090507
ENSG00000159403	-0.826401549116038	3.17717567745987	-1.58184173254891	0.151029542221642	0.820111711728151	-5.23954131438556	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	12	7080213	7092540	protein_coding	715	2.06072601723898	2.6400519275967	4.04597435992134	2.62171619637187	2.98531662070512	1.92208821463404	2.26362999570506	3.05192992876107
ENSG00000159423	-0.420587403048461	3.87507966211982	-1.83415126297453	0.102677438475613	0.820111711728151	-5.08734436535922	ALDH4A1	aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406]	1	18871425	18902799	protein_coding	8659	2.58099733971703	2.83170054075366	2.88066711192789	3.00168786714514	3.20956799684286	3.34131532162236	2.97360613286726	3.31282212489782
ENSG00000159433	0.13912282093144	6.09190470719114	0.809387654945056	0.440906299686	0.867378785039369	-6.72523431711327	STARD9	StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]	15	42575606	42720998	protein_coding	57519	3.67240802952713	3.37142978093336	3.57960799247147	3.42113791339331	2.40057372327802	3.18276586037679	2.95039767743276	3.56834797904391
ENSG00000159445	-0.253272752144736	3.87233121653546	-0.930127628327222	0.378598197604176	0.85148916117062	-6.23699780630385	THEM4	thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]	1	151870866	151909637	protein_coding	117145	3.25807263026293	4.06750371601486	3.77149073722291	3.58304580996025	2.68362953865007	3.43156198818037	3.98215942164321	3.89251935691594
ENSG00000159450	-1.59229097114918	-1.79648407749799	-1.18131859533527	0.270259889919207	0.829547579504684	-4.84664527228547	TCHH	trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791]	1	152106317	152115444	protein_coding	7062	0.0169184407674372	0.0440555271924899	0.0547109717097784	0.230733011111606	0.00739789516772504	0.00793316875411817	0.17795477572727	0.143653328564515
ENSG00000159459	0.291569093871446	5.83618677516067	1.64960167847341	0.136316442460416	0.820111711728151	-5.76145174786834	UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]	15	42942897	43106113	protein_coding	197131	4.33691375071601	4.00389875019416	4.02696449950469	3.84761985302051	3.89088877254408	3.33807564407033	3.53780644977506	3.87298759496168
ENSG00000159461	0.053976688981674	6.29537385330087	0.295588762131321	0.774814225764088	0.952656461246391	-7.02889565915314	AMFR	autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]	16	56361449	56425545	protein_coding	267	5.25331010212422	5.39095714466916	5.02157291326159	5.3714321159367	4.63490680565038	5.9745570969443	5.04649097288496	5.02653782790195
ENSG00000159479	0.0442753878381312	5.24240552384092	0.315054160823912	0.760506499941664	0.949398101801318	-6.96179799420012	MED8	mediator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:19971]	1	43383917	43389808	protein_coding	112950	5.28373386903866	5.24854386813428	5.23790244115093	5.36068470328045	4.71339195918869	4.74519532015239	4.71933011249884	4.88292931034188
ENSG00000159496	-0.106493643090301	2.23369671373314	-0.319712232834586	0.757096823512579	0.948939832165557	-6.19901074571554	RGL4	ral guanine nucleotide dissociation stimulator like 4 [Source:HGNC Symbol;Acc:HGNC:31911]	22	23688136	23699176	protein_coding	266747	1.65955835958126	1.86427609667209	1.46097316690923	1.91976529537685	1.92768410979172	2.04541116681354	1.61678818265391	1.6609167548027
ENSG00000159556	-0.292890758764823	1.60448723331248	-0.735564410459448	0.482289161016531	0.875013327969392	-5.84894166212727	ISL2	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]	15	76336773	76342475	protein_coding	64843	1.57981685993384	1.59335568341653	2.02785363850323	1.42372606317245	1.36835936459263	1.57852769773769	2.16806753859885	2.22866417920126
ENSG00000159579	0.108870032707665	5.86336861360778	0.751245985618335	0.473292754268196	0.874240037636488	-6.76414728792269	RSPRY1	ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420]	16	57186137	57240479	protein_coding	89970	5.3288744766181	5.09182776716824	5.05422395523367	4.98865701402551	4.1075104504307	4.68144830951512	5.05332946241206	5.11054068761285
ENSG00000159588	-0.245129674781549	1.06955619195958	-0.845773425948655	0.421422923351021	0.865379876397006	-5.67277624751026	CCDC17	coiled-coil domain containing 17 [Source:HGNC Symbol;Acc:HGNC:26574]	1	45620044	45624058	protein_coding	149483	0.915313611980914	1.66351222187178	1.14434010114659	1.14087483224634	1.32787415522601	1.20499017896206	1.46106120565024	0.988881697751291
ENSG00000159592	0.303343512722432	7.08179794771053	3.15967626058206	0.0128108798969807	0.820111711728151	-3.44197824938539	GPBP1L1	GC-rich promoter binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28843]	1	45627284	45688408	protein_coding	60313	6.74700990504518	6.47641409275228	6.2791019384949	6.25154389486604	5.98306218376144	6.15712607241893	5.95690691329692	6.20208384911185
ENSG00000159593	-0.213053854537366	5.83855081438706	-1.50279365062259	0.169997177739879	0.820111711728151	-5.94381472899215	NAE1	NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]	16	66802874	66873256	protein_coding	8883	5.84614844706496	5.6907955438074	5.88034530588519	5.57993002909316	5.67739085995633	5.79447648426282	6.03557515197228	6.0052772950566
ENSG00000159596	-0.299781866491172	5.34813206603462	-1.88683227081801	0.094609946192753	0.820111711728151	-5.36230948835785	TMEM69	transmembrane protein 69 [Source:HGNC Symbol;Acc:HGNC:28035]	1	45688149	45694443	protein_coding	51249	5.47227983292937	5.78583890500036	6.11388199131805	5.70103215572716	5.28848853917467	5.7311698520399	5.84753659838338	6.05288003043743
ENSG00000159618	0.842774648612932	5.84264325425978	1.82692889194948	0.104416258236643	0.820111711728151	-5.51336460363163	ADGRG5	adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]	16	57542643	57591681	protein_coding	221188	5.63363086041906	5.16357943883002	4.82981186869076	5.41656704948179	3.52214139407855	4.49303337913882	4.89385896183271	3.39594583708659
ENSG00000159640	-0.28323861500052	-1.95812024497431	-0.3067882497229	0.766570696405059	0.951309831859466	-5.44446185005939	ACE	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	17	63477058	63498380	protein_coding	1636	0.465882546887406	0.433633576081372	0.925531605798695	0.708885565392007	0.208332463144967	0.0150379118844875	0.474647856610003	0.210821483394022
ENSG00000159658	0.132404044235552	6.9873376673445	1.07840909888087	0.311232001636861	0.837210969342411	-6.47218917610977	EFCAB14	EF-hand calcium binding domain 14 [Source:HGNC Symbol;Acc:HGNC:29051]	1	46674659	46719146	protein_coding	9813	5.82983926209017	5.42445908209851	5.49046638487739	5.59412544227212	5.10630149648988	5.0395287638521	5.13565528085044	5.44908467828538
ENSG00000159674	-0.260181662723418	3.49978338398734	-0.509765581882515	0.623564445553091	0.917659715370741	-6.43480039154612	SPON2	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	4	1166932	1208962	protein_coding	10417	4.1647184692394	3.77521914463771	4.84022447703961	4.63708661496111	2.92421791949731	4.08294812630166	4.79711832186529	2.94253758827523
ENSG00000159685	-0.151728181970736	2.54015801474694	-0.668366422753999	0.52207386654573	0.884061125480465	-6.09232588557719	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28184]	3	126704214	126960420	protein_coding	84303	3.61948273721679	3.27830046961366	3.10801570208526	3.69538231924838	3.20327587376662	3.45419168903043	3.01993546626327	3.22032051231673
ENSG00000159692	-0.10566886937687	7.09631496982945	-1.09156938300886	0.305733134535994	0.836248619158494	-6.45852169628119	CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	4	1211434	1250333	protein_coding	1487	6.62415351752034	6.87080340480299	6.80781445028538	6.8332180507822	6.37891023406702	6.62065566988057	7.02891269061817	6.73352074263573
